IncidentID,Keywords,activities,causes,consequences,equipment
3559,"natural disaster, processing, explosive",activities_NA,process_cau6,consequences_NA,equipment_NA
3560,"gas / vapour release, processing",activities_NA,process_cau6,consequences_NA,equipment_NA
3561,"processing, overheating",activities_NA,process_cau6,consequences_NA,equipment_NA
3562,"burns, damage to equipment, fire - consequence, gas / vapour release",activities_NA,process_cau6,consequences_NA,equipment_NA
3563,"air leaking into system, processing",activities_NA,process_cau6,consequences_NA,safety_eq10
3564,"overheating, spill",activities_NA,process_cau6,consequences_NA,equipment_NA
3565,"loading, fire - consequence, lack of earthing,",activities_NA,process_cau6,consequences_NA,equipment_NA
3566,"storage tanks, explosion",activities_NA,process_cau6,consequences_NA,equipment_NA
3567,"damage to equipment, loading, road transport, overpressurisation",activities_NA,process_cau6,consequences_NA,equipment_NA
3568,"storage tanks, human causes, loading, unloading, backflow",activities_NA,process_cau6,consequences_NA,equipment_NA
3569,"fire - consequence, unidentified cause, injury",activities_NA,"process_cau6, unidentified_cau7",consequences_NA,equipment_NA
3570,"overpressurisation, unloading, boiler flocculent, drums",activities_NA,process_cau6,consequences_NA,equipment_NA
3571,"heating, maintenance, boiler, process control & instrumentation, tube failure, overheating, rupture",activities_NA,process_cau6,consequences_NA,equipment_NA
3572,"fire - consequence, valve failure, backflow, hot surface, processing",activities_NA,process_cau6,consequences_NA,equipment_NA
3573,"overpressurisation, gas / vapour release, damage to equipment, fire - consequence",activities_NA,process_cau6,consequences_NA,"heatingcooling_eq2, reactors_eq9"
3574,"loading, rail tanker, static, fire - consequence, gas oil",activities_NA,process_cau6,consequences_NA,equipment_NA
3575,"testing, gas / vapour release, weather effects",activities_NA,process_cau6,consequences_NA,equipment_NA
3576,"cooling, tank, compressor, static, explosion",activities_NA,process_cau6,nearmiss_con5,equipment_NA
3577,"unidentified cause, injury",activities_NA,unidentified_cau7,consequences_NA,equipment_NA
3578,"fire - consequence, gas / vapour release, damage to equipment, dyestuffs, unidentified cause",activities_NA,unidentified_cau7,consequences_NA,equipment_NA
3579,"storage tanks, unidentified cause",activities_NA,unidentified_cau7,consequences_NA,equipment_NA
3580,unidentified cause,activities_NA,unidentified_cau7,consequences_NA,equipment_NA
3581,"fire - consequence, damage to equipment, unidentified cause",activities_NA,unidentified_cau7,consequences_NA,equipment_NA
3582,unidentified cause,activities_NA,unidentified_cau7,consequences_NA,equipment_NA
3583,"fire - consequence, separation equipment, unidentified cause",activities_NA,unidentified_cau7,consequences_NA,equipment_NA
3584,"gas / vapour release, unidentified cause",activities_NA,unidentified_cau7,consequences_NA,equipment_NA
3585,"fire - consequence, cooling equipment, damage to equipment, processing, unidentified cause",activities_NA,unidentified_cau7,consequences_NA,equipment_NA
3586,"spill, unidentified cause",activities_NA,unidentified_cau7,consequences_NA,equipment_NA
3587,"batch reaction, reactors and reaction equipment, unidentified cause",activities_NA,unidentified_cau7,consequences_NA,equipment_NA
3588,"storage tanks, chemicals, spill, material transfer, unknown chemicals, unidentified cause",activities_NA,unidentified_cau7,consequences_NA,safety_eq10
3589,"fire - consequence, burns, fatality, explosion, unknown chemicals, injury, unidentified cause",activities_NA,unidentified_cau7,consequences_NA,equipment_NA
3590,"fire - consequence, injury, gas / vapour release, unidentified cause",activities_NA,unidentified_cau7,consequences_NA,equipment_NA
3591,"injury, unidentified cause",activities_NA,unidentified_cau7,consequences_NA,equipment_NA
3592,"collapse, fatality, unidentified cause",activities_NA,unidentified_cau7,consequences_NA,equipment_NA
3593,"gas / vapour release, power supply failure, processing, injury",activities_NA,utility_cau8,"environmental_con1, explosion_con2, people_con6",reactors_eq9
3594,"power supply failure, plant shutdown, gas / vapour release, safety relief valve, operational activities",activities_NA,utility_cau8,"environmental_con1, plant_con7",pipingfittings_eq5
3595,"gas / vapour release, processing",activities_NA,utility_cau8,consequences_NA,equipment_NA
3596,"fire - consequence, power supply failure",activities_NA,utility_cau8,consequences_NA,powerplant_eq6
3597,"spill, processing",activities_NA,utility_cau8,consequences_NA,equipment_NA
3598,"gas / vapour release, power supply failure",activities_NA,utility_cau8,consequences_NA,safety_eq10
3599,"power supply failure, maintenance, damage to equipment, steam failure, furnace tube",activities_NA,utility_cau8,consequences_NA,heatingcooling_eq2
3600,"fire - consequence, refining",activities_NA,utility_cau8,consequences_NA,equipment_NA
3601,"fire - consequence, design or procedure error, damage to equipment, lubrication failure",activities_NA,utility_cau8,consequences_NA,equipment_NA
3602,"vapour cloud explosion, power supply failure, processing",activities_NA,utility_cau8,consequences_NA,equipment_NA
3603,"instrumentation failure, power supply failure, plant shutdown",activities_NA,utility_cau8,consequences_NA,equipment_NA
3604,"fire - consequence, refining",activities_NA,utility_cau8,consequences_NA,equipment_NA
3605,"fire - consequence, power supply failure, start-up, cold weather, damage to equipment, cracking",activities_NA,utility_cau8,consequences_NA,reactors_eq9
3606,"power supply failure, damage to equipment",activities_NA,utility_cau8,consequences_NA,equipment_NA
3607,"mechanical equipment failure, air system failure",activities_NA,utility_cau8,consequences_NA,heatingcooling_eq2
3608,"power supply failure, air system failure, fire - consequence, damage to equipment",activities_NA,utility_cau8,consequences_NA,equipment_NA
3609,"fire - consequence, power supply failure",activities_NA,utility_cau8,consequences_NA,equipment_NA
3610,"refining, power supply failure, plant shutdown",activities_NA,utility_cau8,consequences_NA,equipment_NA
3611,keyword_NA,activities_NA,utility_cau8,consequences_NA,equipment_NA
3612,"fire - consequence, refining, inert gas failure, fluid cracker",activities_NA,utility_cau8,consequences_NA,reactors_eq9
3613,"explosion, power supply failure",activities_NA,utility_cau8,consequences_NA,heatingcooling_eq2
3614,power supply failure,activities_NA,utility_cau8,consequences_NA,equipment_NA
3615,fire - consequence,activities_NA,utility_cau8,consequences_NA,equipment_NA
3616,"damage to equipment, testing, lubricating oil, lubrication failure, operation inadequate",activities_NA,utility_cau8,consequences_NA,equipment_NA
3617,"decomposition, reactors and reaction equipment, power supply failure, damage to equipment",activities_NA,utility_cau8,consequences_NA,electrical_eq1
3618,"fire - consequence, inert gas failure",activities_NA,utility_cau8,consequences_NA,equipment_NA
3619,power supply failure,activities_NA,utility_cau8,consequences_NA,equipment_NA
3620,"fire - consequence, processing",activities_NA,utility_cau8,consequences_NA,solids_eq12
3621,"power supply failure, utility failure, steam failure, power plant, electrical, processing, plant shutdown, product loss",activities_NA,utility_cau8,consequences_NA,equipment_NA
3622,"refining, transformer, circuit breaker, short circuit, power supply failure, fire - consequence, plant shutdown, spill, leak",activities_NA,utility_cau8,consequences_NA,electrical_eq1
3623,"processing, power supply failure, fire - consequence",activities_NA,utility_cau8,consequences_NA,equipment_NA
3624,"fire - consequence, power supply failure",activities_NA,utility_cau8,consequences_NA,equipment_NA
3625,"air sustem failure, flange leak, reactors and reaction equipment",activities_NA,utility_cau8,consequences_NA,equipment_NA
3626,"air system failure, exothermic reaction, reactors and reaction equipment, high temperature",activities_NA,utility_cau8,consequences_NA,equipment_NA
3627,"fire - consequence, plant shutdown, high pressure",activities_NA,utility_cau8,consequences_NA,heatingcooling_eq2
3628,fuel supply failure,activities_NA,utility_cau8,consequences_NA,equipment_NA
3629,power supply failure,activities_NA,utility_cau8,consequences_NA,equipment_NA
3630,"pump failure, power supply failure, tube failure",activities_NA,utility_cau8,consequences_NA,heatingcooling_eq2
3631,"lubrication failure, high temperature",activities_NA,utility_cau8,consequences_NA,equipment_NA
3632,"power generation, damage to equipment, power supply failure, fire - consequence",activities_NA,utility_cau8,consequences_NA,powerplant_eq6
3633,"processing, vapour cloud explosion, air system failure",activities_NA,utility_cau8,consequences_NA,equipment_NA
3634,"fluid cracker, damage to equipment, reactors and reaction equipment, power supply failure, fire - consequence, spark, vapour cloud explosion",activities_NA,utility_cau8,consequences_NA,reactors_eq9
3635,fire - consequence,activities_NA,utility_cau8,consequences_NA,equipment_NA
3636,keyword_NA,activities_NA,utility_cau8,consequences_NA,equipment_NA
3637,"steam failure, chemical causes, burns, injury",activities_NA,utility_cau8,consequences_NA,equipment_NA
3638,"reactors and reaction equipment, damage to equipment, breathing apparatus, hot surface, air system failure, entry into confined space, near miss",activities_NA,utility_cau8,nearmiss_con5,reactors_eq9
3639,power supply failure,activities_NA,utility_cau8,consequences_NA,electrical_eq1
3640,"power supply failure, operator error, refining",activities_NA,utility_cau8,consequences_NA,"powerplant_eq6, process_eq8"
3641,"power supply failure, burns, refining",activities_NA,utility_cau8,consequences_NA,"electrical_eq1, reactors_eq9"
3642,"gas oil, start-up, cracking, precipitator, catalytic cracker, explosion, power supply failure, spark, design fault, safety procedures inadequate",activities_NA,utility_cau8,consequences_NA,"reactors_eq9, separation_eq11"
3643,"explosion, processing, power supply failure, sulphuric acid, heating equipment",activities_NA,utility_cau8,consequences_NA,equipment_NA
3644,"heating, boiler, air system failure, weather effects, explosion, boiler explosion",activities_NA,utility_cau8,consequences_NA,equipment_NA
3645,"leak, power supply failure, damage to equipment, reactors and reaction equipment",activities_NA,utility_cau8,consequences_NA,equipment_NA
3646,"fire - consequence, offshore, weather effects, power supply failure",activities_NA,utility_cau8,consequences_NA,equipment_NA
3647,"power supply failure, electrical equipment failure, damage to equipment",activities_NA,utility_cau8,consequences_NA,equipment_NA
3649,"steam failure, plant shutdown",activities_NA,utility_cau8,consequences_NA,separation_eq11
3650,gas / vapour release,activities_NA,utility_cau8,consequences_NA,equipment_NA
3651,contamination,activities_NA,utility_cau8,consequences_NA,equipment_NA
3652,gas / vapour release,activities_NA,utility_cau8,consequences_NA,equipment_NA
3653,"air system failure, warehousing",activities_NA,utility_cau8,consequences_NA,safety_eq10
3654,"valve failure, fire - consequence, separation",activities_NA,utility_cau8,consequences_NA,equipment_NA
3655,power supply failure,activities_NA,utility_cau8,consequences_NA,"mechancalhandling_eq3, packaging_eq4, safety_eq10"
3656,"fire - consequence, power supply failure",activities_NA,utility_cau8,consequences_NA,electrical_eq1
3657,"reactors and reaction equipment, process control & instrumentation, design inadequate, power supply failure",activities_NA,utility_cau8,consequences_NA,reactors_eq9
3658,"fire - consequence, storm damage",activities_NA,utility_cau8,consequences_NA,electrical_eq1
3659,"damage to equipment, instrumentation failure, power supply failure, fire - consequence, emergency shutdown valve, fuel gas",activities_NA,utility_cau8,consequences_NA,powerplant_eq6
